секция,типы преступлений,индикатор,общий индикатор,название объекта,object_level,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Курская область,регион,5206.0,5368.0,5444.0,5496.0,5628.0,4849.0,4737.0,4543.0,4152.0,3913.0,3774.0,3802.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ленинградская область,регион,6519.0,6216.0,6049.0,5946.0,6214.0,5508.0,5159.0,5204.0,4690.0,4645.0,4564.0,5248.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Липецкая область,регион,4486.0,4824.0,5258.0,5116.0,5710.0,4889.0,5215.0,4555.0,4215.0,4140.0,4270.0,4105.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Магаданская область,регион,982.0,979.0,926.0,927.0,1077.0,949.0,875.0,704.0,761.0,678.0,620.0,628.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Московская область,регион,30949.0,30147.0,28763.0,28643.0,31908.0,30152.0,29163.0,29174.0,27713.0,28413.0,28133.0,26897.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Мурманская область,регион,5301.0,4778.0,4431.0,4456.0,4527.0,4237.0,3815.0,3460.0,3251.0,2914.0,2811.0,2802.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ненецкий автономный округ,регион,256.0,213.0,241.0,209.0,246.0,230.0,219.0,285.0,230.0,210.0,193.0,212.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Нижегородская область,регион,12602.0,12235.0,11283.0,10604.0,12160.0,10918.0,10014.0,10331.0,10409.0,9901.0,9935.0,9416.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Новгородская область,регион,3533.0,3865.0,3822.0,3717.0,3682.0,3231.0,3202.0,3111.0,2718.0,2564.0,2556.0,2351.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Новосибирская область,регион,14411.0,13601.0,12610.0,12133.0,13182.0,12498.0,11948.0,11202.0,9989.0,8733.0,9080.0,9353.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Омская область,регион,11719.0,11203.0,11266.0,10991.0,11534.0,10743.0,10392.0,9971.0,8689.0,7678.0,7237.0,6881.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Оренбургская область,регион,12028.0,10601.0,10005.0,9690.0,10811.0,10011.0,9845.0,8869.0,8626.0,8399.0,8428.0,7732.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Орловская область,регион,3940.0,3727.0,3490.0,3224.0,3548.0,2747.0,2796.0,2545.0,2324.0,2225.0,1958.0,1990.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Пензенская область,регион,5565.0,5595.0,5528.0,5325.0,5836.0,5419.0,5064.0,4945.0,4867.0,4769.0,4765.0,4545.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Пермский край,регион,17450.0,17198.0,16191.0,14762.0,15570.0,15004.0,13724.0,12022.0,11322.0,10250.0,9723.0,8875.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Приволжский федеральный округ,федеральный округ,142086.0,135504.0,130017.0,126023.0,135305.0,130871.0,124470.0,118330.0,111389.0,105075.0,104570.0,100227.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Приморский край,регион,11603.0,11223.0,12492.0,12480.0,13055.0,11956.0,11239.0,10551.0,9357.0,9217.0,9449.0,9002.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Псковская область,регион,3266.0,3157.0,3116.0,2956.0,3133.0,3037.0,2871.0,2597.0,2684.0,2785.0,2529.0,2446.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Адыгея,регион,1844.0,1927.0,1935.0,1818.0,2014.0,1618.0,1656.0,1544.0,1578.0,1525.0,1654.0,1702.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Алтай,регион,2068.0,2177.0,1992.0,2004.0,2176.0,2245.0,2227.0,2144.0,1963.0,2127.0,2176.0,2214.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Башкортостан,регион,21197.0,20407.0,19529.0,19150.0,18600.0,20181.0,19337.0,18081.0,16420.0,14825.0,14955.0,14328.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Бурятия,регион,8505.0,8032.0,8633.0,8683.0,10042.0,9364.0,8160.0,7786.0,7067.0,6361.0,6675.0,5628.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Дагестан,регион,6282.0,6959.0,6895.0,7171.0,7654.0,7221.0,7285.0,7394.0,7481.0,7431.0,7967.0,8147.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Ингушетия,регион,594.0,675.0,657.0,765.0,735.0,443.0,721.0,735.0,755.0,819.0,901.0,988.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Калмыкия,регион,1590.0,1684.0,1704.0,1489.0,1614.0,1546.0,1524.0,1462.0,1365.0,1265.0,1367.0,1298.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Карелия,регион,3615.0,3463.0,3502.0,3747.0,4111.0,3368.0,3313.0,2964.0,3131.0,3069.0,3021.0,3161.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Коми,регион,6100.0,6005.0,5967.0,6045.0,6792.0,5853.0,5379.0,4682.0,4779.0,4511.0,4291.0,4156.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Крым,регион,0.0,0.0,0.0,3978.0,7889.0,7377.0,7705.0,7299.0,7323.0,7610.0,7898.0,8292.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Марий Эл,регион,3288.0,3150.0,2719.0,2492.0,2992.0,2727.0,2449.0,2422.0,2384.0,2106.0,2136.0,1960.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Мордовия,регион,2684.0,2699.0,2816.0,2813.0,3438.0,3188.0,3219.0,3185.0,3057.0,2892.0,2468.0,2305.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Саха (Якутия),регион,3950.0,4014.0,3680.0,3900.0,4187.0,4146.0,4168.0,3995.0,4071.0,3878.0,3870.0,3815.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Северная Осетия — Алания,регион,2882.0,3139.0,3199.0,3202.0,3533.0,3181.0,3622.0,3573.0,3544.0,3778.0,3675.0,3615.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Татарстан,регион,14564.0,12072.0,11784.0,11512.0,12851.0,13585.0,13691.0,12706.0,11803.0,11894.0,12168.0,12234.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Тыва,регион,3121.0,3146.0,3304.0,3087.0,3156.0,3377.0,3534.0,3367.0,2859.0,2511.0,2730.0,3016.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Республика Хакасия,регион,3706.0,3814.0,3845.0,4221.0,4927.0,4327.0,4337.0,4281.0,3930.0,3633.0,3604.0,3142.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Российская Федерация,страна,690920.0,674656.0,664969.0,663097.0,716638.0,664627.0,635517.0,601252.0,563986.0,544829.0,543965.0,531267.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ростовская область,регион,16700.0,15963.0,15579.0,15942.0,19058.0,18446.0,17502.0,17173.0,16983.0,15786.0,15134.0,13957.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Рязанская область,регион,3093.0,3305.0,4201.0,4015.0,4352.0,4165.0,4002.0,3707.0,3822.0,3667.0,3602.0,3496.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Самарская область,регион,16328.0,15834.0,14719.0,14103.0,14763.0,14935.0,13312.0,12073.0,10911.0,10380.0,10276.0,10362.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Саратовская область,регион,11020.0,10623.0,10194.0,10276.0,10588.0,9654.0,9547.0,10114.0,9009.0,8644.0,8966.0,8778.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Сахалинская область,регион,3489.0,3021.0,3199.0,3013.0,3363.0,3185.0,2911.0,2810.0,2532.0,2413.0,2623.0,2614.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Свердловская область,регион,21306.0,19705.0,19096.0,19439.0,21079.0,18793.0,17957.0,16426.0,15288.0,14687.0,14215.0,14130.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Северо-Западный федеральный округ,федеральный округ,60714.0,58930.0,58928.0,59810.0,62746.0,55947.0,53196.0,50801.0,48310.0,46511.0,45509.0,45739.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Северо-Кавказский федеральный округ,федеральный округ,29039.0,32054.0,31273.0,31182.0,32388.0,30479.0,30564.0,30025.0,30109.0,30850.0,31445.0,30453.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Сибирский федеральный округ,федеральный округ,131454.0,127983.0,128066.0,129638.0,136803.0,128053.0,122598.0,98037.0,88660.0,82687.0,82922.0,80129.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Смоленская область,регион,5800.0,5703.0,5491.0,5690.0,5580.0,4919.0,4632.0,4364.0,4258.0,4218.0,4105.0,3770.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ставропольский край,регион,12603.0,14281.0,13727.0,12973.0,13141.0,12460.0,11462.0,11050.0,10781.0,11565.0,11511.0,10572.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Тамбовская область,регион,5330.0,5169.0,5017.0,4899.0,5407.0,5075.0,4729.0,4715.0,4680.0,4860.0,4974.0,4731.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Тверская область,регион,5469.0,5588.0,5525.0,5601.0,6275.0,5567.0,5030.0,4768.0,4673.0,4823.0,4384.0,4087.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Томская область,регион,6383.0,6291.0,6443.0,6395.0,7186.0,6310.0,6728.0,6238.0,5469.0,5501.0,5749.0,5350.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Тульская область,регион,5203.0,4557.0,4479.0,4130.0,4413.0,4017.0,4226.0,4206.0,3881.0,3813.0,3777.0,3877.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Тюменская область,регион,6953.0,7687.0,8001.0,8200.0,8742.0,8657.0,8162.0,7286.0,6831.0,6738.0,6268.0,5879.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Удмуртская Республика,регион,7965.0,8414.0,8109.0,8213.0,9132.0,8428.0,7733.0,7695.0,7358.0,7226.0,7258.0,6771.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ульяновская область,регион,5888.0,5730.0,5551.0,5544.0,5734.0,4931.0,4924.0,4904.0,4694.0,4479.0,4149.0,3848.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Уральский федеральный округ,федеральный округ,65601.0,63331.0,60693.0,60723.0,67705.0,62948.0,58444.0,54168.0,50144.0,48415.0,46999.0,46901.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Хабаровский край,регион,8546.0,8910.0,9262.0,9191.0,9411.0,8536.0,8105.0,7498.0,7230.0,6890.0,6782.0,6101.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ханты-Мансийский автономный округ — Югра,регион,7005.0,6522.0,6531.0,6556.0,6979.0,6539.0,6340.0,5563.0,4819.0,4744.0,4662.0,4575.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Центральный федеральный округ,федеральный округ,138009.0,134037.0,135637.0,134760.0,147215.0,132749.0,126984.0,120943.0,112644.0,113032.0,113010.0,112558.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Челябинская область,регион,21258.0,20810.0,18822.0,18542.0,22088.0,20576.0,18277.0,17569.0,16137.0,15906.0,16161.0,16531.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Чеченская Республика,регион,2183.0,2209.0,2158.0,2038.0,2189.0,2253.0,2569.0,2181.0,2535.0,2197.0,1911.0,1585.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Чувашская Республика,регион,5202.0,5212.0,4774.0,4534.0,4989.0,4415.0,4412.0,4347.0,4115.0,3819.0,3730.0,3725.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Чукотский автономный округ,регион,309.0,321.0,325.0,290.0,304.0,258.0,310.0,288.0,276.0,263.0,269.0,243.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Южный федеральный округ,федеральный округ,67840.0,67695.0,65254.0,62549.0,69256.0,72861.0,69385.0,65956.0,64390.0,63446.0,64163.0,62548.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ямало-Ненецкий автономный округ,регион,2554.0,2555.0,2352.0,2298.0,2441.0,2221.0,2026.0,2016.0,1883.0,1787.0,1599.0,1627.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Ярославская область,регион,4974.0,4733.0,4472.0,4477.0,5204.0,4597.0,4692.0,4005.0,3835.0,3873.0,3940.0,3850.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Москва,регион,23066.0,22787.0,25299.0,25225.0,27690.0,24882.0,21665.0,20389.0,18137.0,18477.0,19810.0,21759.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Санкт-Петербург,регион,15578.0,14711.0,15035.0,14925.0,15150.0,13211.0,12870.0,12767.0,11904.0,12103.0,12916.0,13135.0
Совершившие преступления лица,"Выявлено лиц, совершивших преступления, не имеющих постоянного источника дохода",Q112000103,человек,Севастополь,регион,0.0,0.0,0.0,657.0,1424.0,1413.0,1269.0,1183.0,1179.0,1405.0,1783.0,1928.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Алтайский край,регион,209.0,230.0,216.0,142.0,230.0,157.0,208.0,118.0,194.0,193.0,205.0,191.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Амурская область,регион,33.0,54.0,48.0,36.0,35.0,25.0,26.0,20.0,16.0,25.0,44.0,49.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Архангельская область,регион,55.0,20.0,36.0,37.0,29.0,80.0,98.0,87.0,50.0,71.0,86.0,104.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Астраханская область,регион,73.0,65.0,84.0,54.0,34.0,38.0,97.0,55.0,96.0,80.0,92.0,84.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Белгородская область,регион,47.0,47.0,96.0,59.0,72.0,102.0,73.0,65.0,36.0,58.0,79.0,80.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Брянская область,регион,70.0,71.0,68.0,74.0,72.0,123.0,97.0,118.0,128.0,92.0,166.0,243.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Владимирская область,регион,49.0,62.0,52.0,61.0,84.0,79.0,31.0,36.0,42.0,39.0,47.0,31.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Волгоградская область,регион,127.0,124.0,150.0,157.0,153.0,148.0,200.0,142.0,181.0,208.0,221.0,261.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Вологодская область,регион,81.0,70.0,87.0,65.0,51.0,48.0,33.0,63.0,47.0,81.0,94.0,45.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Воронежская область,регион,69.0,53.0,51.0,24.0,66.0,96.0,113.0,150.0,132.0,147.0,188.0,184.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Дальневосточный федеральный округ,федеральный округ,471.0,469.0,508.0,565.0,604.0,534.0,473.0,656.0,650.0,641.0,702.0,805.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Еврейская автономная область,регион,6.0,4.0,18.0,6.0,7.0,21.0,6.0,14.0,15.0,14.0,12.0,15.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Забайкальский край,регион,91.0,49.0,68.0,122.0,181.0,188.0,177.0,138.0,180.0,110.0,54.0,124.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Ивановская область,регион,40.0,23.0,54.0,28.0,30.0,47.0,40.0,24.0,34.0,69.0,72.0,92.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Иркутская область,регион,153.0,106.0,191.0,149.0,249.0,146.0,155.0,193.0,139.0,185.0,187.0,133.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Кабардино-Балкарская Республика,регион,49.0,95.0,123.0,234.0,166.0,114.0,118.0,151.0,84.0,43.0,65.0,60.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Калининградская область,регион,25.0,11.0,33.0,30.0,27.0,22.0,14.0,13.0,24.0,43.0,39.0,50.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Калужская область,регион,103.0,64.0,61.0,154.0,120.0,101.0,94.0,136.0,163.0,193.0,156.0,234.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Камчатский край,регион,14.0,12.0,39.0,28.0,28.0,31.0,23.0,49.0,36.0,39.0,48.0,53.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Карачаево-Черкесская Республика,регион,17.0,44.0,21.0,28.0,13.0,26.0,17.0,18.0,8.0,38.0,68.0,59.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Кемеровская область,регион,140.0,213.0,150.0,108.0,110.0,111.0,63.0,108.0,105.0,87.0,104.0,148.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Кировская область,регион,21.0,33.0,40.0,31.0,43.0,39.0,51.0,45.0,84.0,48.0,66.0,48.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Костромская область,регион,61.0,48.0,62.0,63.0,26.0,30.0,8.0,10.0,18.0,18.0,29.0,32.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Краснодарский край,регион,276.0,223.0,170.0,113.0,161.0,132.0,164.0,107.0,138.0,216.0,311.0,257.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Красноярский край,регион,135.0,210.0,163.0,264.0,227.0,146.0,153.0,197.0,193.0,193.0,305.0,508.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Крымский федеральный округ,федеральный округ,0.0,0.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Курганская область,регион,45.0,42.0,32.0,24.0,27.0,37.0,51.0,25.0,42.0,73.0,79.0,86.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Курская область,регион,37.0,52.0,42.0,40.0,36.0,49.0,52.0,59.0,30.0,54.0,57.0,45.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Ленинградская область,регион,66.0,36.0,44.0,60.0,52.0,76.0,95.0,86.0,60.0,95.0,122.0,88.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Липецкая область,регион,48.0,45.0,46.0,33.0,35.0,20.0,42.0,108.0,50.0,37.0,48.0,54.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Магаданская область,регион,19.0,3.0,11.0,8.0,10.0,15.0,4.0,1.0,19.0,41.0,23.0,40.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Московская область,регион,358.0,222.0,339.0,271.0,340.0,325.0,320.0,360.0,324.0,304.0,396.0,430.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Мурманская область,регион,78.0,83.0,65.0,98.0,51.0,24.0,18.0,17.0,29.0,32.0,43.0,49.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Ненецкий автономный округ,регион,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,20.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Нижегородская область,регион,146.0,188.0,214.0,160.0,207.0,126.0,135.0,203.0,147.0,171.0,132.0,178.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Новгородская область,регион,45.0,19.0,62.0,52.0,64.0,27.0,24.0,9.0,33.0,41.0,50.0,71.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Новосибирская область,регион,204.0,123.0,168.0,76.0,115.0,73.0,150.0,177.0,151.0,173.0,224.0,208.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Омская область,регион,57.0,69.0,69.0,55.0,65.0,72.0,94.0,93.0,90.0,89.0,100.0,102.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Оренбургская область,регион,81.0,81.0,100.0,110.0,162.0,148.0,120.0,119.0,123.0,152.0,132.0,204.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Орловская область,регион,21.0,25.0,16.0,37.0,41.0,44.0,46.0,22.0,39.0,47.0,78.0,70.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Пензенская область,регион,21.0,30.0,28.0,36.0,27.0,62.0,73.0,93.0,132.0,152.0,148.0,146.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Пермский край,регион,138.0,120.0,94.0,120.0,193.0,216.0,172.0,165.0,177.0,207.0,152.0,144.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Приволжский федеральный округ,федеральный округ,1149.0,1185.0,1264.0,1305.0,1482.0,1667.0,1468.0,1739.0,1665.0,1641.0,1977.0,2098.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Приморский край,регион,182.0,120.0,104.0,189.0,211.0,154.0,132.0,142.0,86.0,104.0,102.0,79.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Псковская область,регион,22.0,8.0,27.0,28.0,11.0,24.0,28.0,13.0,29.0,35.0,57.0,43.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Республика Адыгея,регион,19.0,27.0,26.0,14.0,34.0,16.0,24.0,32.0,17.0,30.0,84.0,85.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Республика Алтай,регион,13.0,23.0,15.0,21.0,13.0,10.0,10.0,17.0,0.0,10.0,15.0,35.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Республика Башкортостан,регион,150.0,118.0,107.0,121.0,144.0,203.0,152.0,124.0,146.0,97.0,168.0,262.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Республика Бурятия,регион,79.0,78.0,67.0,66.0,82.0,63.0,59.0,70.0,42.0,54.0,84.0,67.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Республика Дагестан,регион,134.0,183.0,249.0,389.0,483.0,348.0,345.0,227.0,147.0,132.0,193.0,199.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Республика Ингушетия,регион,61.0,47.0,30.0,23.0,30.0,11.0,20.0,27.0,14.0,32.0,25.0,24.0
Совершившие преступления лица,Выявлено лиц в составе организованной группы или преступного сообщества,Q112000104,человек,Республика Калмыкия,регион,7.0,14.0,11.0,24.0,7.0,12.0,16.0,6.0,11.0,24.0,70.0,60.0
